OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU_1710	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Mycena	
OTU_1711	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	
OTU_1712	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1713	Fungi	Ascomycota					
OTU_1714	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Veronaeopsis	
OTU_1715	Fungi	Ascomycota					
OTU_1716	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae		
OTU_1717	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	
OTU_1718	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Occultifur	
OTU_1719	Fungi						
OTU_1720	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Scolecobasidium	Scolecobasidium constrictum
OTU_1721	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium	
OTU_1722	Fungi						
OTU_1723	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Incertae_sedis	Sarocladium	
OTU_1724	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1725	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	
OTU_1726							
OTU_1727	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1728	Fungi						
OTU_1729	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae		
OTU_1730	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae		
OTU_1731	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Podoscyphaceae	Hypochnicium	
OTU_1732	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Plectosphaerellaceae	Acrostalagmus	
OTU_1733	Fungi						
OTU_1734	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1735	Viridiplantae	Chlorophyta	Chlorophyceae	Chaetopeltidales	Chaetopeltidaceae	Planophila	
OTU_1736	Viridiplantae	Chlorophyta					
OTU_1737	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_1738	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_1739	Fungi	Ascomycota	Dothideomycetes				
OTU_1740	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_1741	Fungi						
OTU_1742	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales			
OTU_1743	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	
OTU_1744	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales			
OTU_1745	Fungi	Basidiomycota	Agaricomycetes	Agaricales			
OTU_1746	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_1747	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hydnangiaceae	Laccaria	
OTU_1748	Rhizaria	Cercozoa					
OTU_1749	Fungi	Ascomycota	Eurotiomycetes				
OTU_1750	Fungi						
OTU_1751	Rhizaria						
OTU_1752	Fungi	Ascomycota					
OTU_1753	Fungi	Ascomycota	Lecanoromycetes				
OTU_1754	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Arrhenia	
OTU_1755	Fungi	Ascomycota	Leotiomycetes	Helotiales	Chaetomellaceae	Pilidium	
OTU_1756	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	
OTU_1757	Fungi	Basidiomycota	Agaricomycetes	Thelephorales	Thelephoraceae	Tomentella	
OTU_1758	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	
OTU_1759	Fungi	Basidiomycota	Geminibasidiomycetes	Geminibasidiales	Geminibasidiaceae	Geminibasidium	
OTU_1760	Viridiplantae	Chlorophyta					
OTU_1761	Fungi	Ascomycota	Leotiomycetes				
OTU_1762	Fungi						
OTU_1763	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	
OTU_1764	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1765	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	
OTU_1766	Fungi	Ascomycota	Sordariomycetes				
OTU_1767	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1768	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1769	Fungi	Basidiomycota	Exobasidiomycetes	Tilletiales	Tilletiaceae	Tilletia	
OTU_1770	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Teichosporaceae	Teichospora	
OTU_1771	Fungi	Ascomycota					
OTU_1772	Fungi	Ascomycota	Leotiomycetes	Helotiales			
OTU_1773	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1774	Fungi	Ascomycota	Sordariomycetes	Coniochaetales	Coniochaetaceae		
OTU_1775	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae		
OTU_1776	Fungi	Ascomycota	Sordariomycetes				
OTU_1777	Fungi	Zoopagomycota	Zoopagomycetes	Zoopagales	Piptocephalidaceae	Syncephalis	Syncephalis sp 
OTU_1778	Fungi						
OTU_1779							
OTU_1780	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	
OTU_1781	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Kondoaceae	Bensingtonia	
OTU_1782	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Trechispora	
OTU_1783	Fungi	Ascomycota	Eurotiomycetes	Verrucariales	Verrucariaceae	Verrucaria	
OTU_1784	Fungi	Basidiomycota	Agaricomycetes				
OTU_1785	Fungi	Ascomycota	Dothideomycetes	Pleosporales			
OTU_1786	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales			
OTU_1787	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	
OTU_1788	Fungi	Basidiomycota	Microbotryomycetes				
OTU_1789	Fungi	Ascomycota					
OTU_1790	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales			
OTU_1791	Fungi						
OTU_1792	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales			
OTU_1793	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales			
OTU_1794	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Saksenaeaceae	Saksenaea	
OTU_1795	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Lyophyllaceae	Lyophyllum	
OTU_1796	Fungi						
